date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:10	2647/2647	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:03:06%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fnew-program-for-musicians%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed2e36	(from https://navdemo1/demo/angio/demo1/new-program-for-musicians/)
21:33:11	78995/-1	---M--	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2016:03:10%20GMT	https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/layouts/fullscreen-scroll/index.html	(from https://navdemo1/demo/angio/demo1/)
21:33:13	2279/2279	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:09%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fphotos%2Fphotos-3-columns%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed0040	(from https://navdemo1/demo/angio/demo1/photos/photos-3-columns/)
21:33:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:03:14%20GMT	https://navdemo1/demo/angio/demo1/?p=474	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexb7bc.html	(from https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll-smooth-move-fx/)
21:33:14	2279/2279	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:10%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fphotos%2Fphotos-2-columns%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embedc048	(from https://navdemo1/demo/angio/demo1/photos/photos-2-columns/)
21:33:17	5208/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-category/music/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-category/music/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-category/music/)
21:33:17	2241/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-tag/bass/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/bass/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-tag/bass/)
21:33:17	760/760	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:13%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/39	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/39	(from https://navdemo1/demo/angio/demo1/product-category/clothing/)
21:33:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:03:18%20GMT	https://navdemo1/demo/angio/demo1/?p=482	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index54a8.html	(from https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll-glitch-fx/)
21:33:22	75709/-1	---M--	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2016:03:20%20GMT	https://navdemo1/demo/angio/demo1/album/empire-state/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/album/empire-state/index.html	(from https://navdemo1/demo/angio/demo1/)
21:33:23	732/732	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:19%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/52	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/52.json	(from https://navdemo1/demo/angio/demo1/product-tag/bass/)
21:33:23	2417/2417	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:19%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fspiral%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed53bf.json	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:33:24	2595/2595	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:03:20%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fspiral%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed5dac	(from https://navdemo1/demo/angio/demo1/product/spiral/)
21:33:25	63357/-1	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jun%202025%2016:03:24%20GMT	https://navdemo1/demo/angio/demo1/album/astroworld/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/album/astroworld/feed/index.html	(from https://navdemo1/demo/angio/demo1/album/astroworld/)
21:33:26	904/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/feed/index.html	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:33:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:03:28%20GMT	https://navdemo1/demo/angio/demo1/?p=179	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexccf8.html	(from https://navdemo1/demo/angio/demo1/album/astroworld/)
21:33:31	2597/2597	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:27%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fblack-open-front-long-sleeve-knit-cardigan%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed3efd.json	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:33:32	2248/2248	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:28%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fcontact%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed23bc	(from https://navdemo1/demo/angio/demo1/contact/)
21:33:33	2291/2291	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:29%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Flayouts%2Fcenter-image%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed6f0a.json	(from https://navdemo1/demo/angio/demo1/layouts/center-image/)
21:33:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:03:34%20GMT	https://navdemo1/demo/angio/demo1/?p=254	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index6233.html	(from https://navdemo1/demo/angio/demo1/album/city-life/)
21:33:34	2434/2434	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:03:30%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Flayouts%2Fcenter-image%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed8b18	(from https://navdemo1/demo/angio/demo1/layouts/center-image/)
21:33:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:03:38%20GMT	https://navdemo1/demo/angio/demo1/?p=246	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index88a0.html	(from https://navdemo1/demo/angio/demo1/album/submission/)
21:33:40	2337/2337	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:36%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Flayouts%2Ffullscreen-scroll-perspective-fx%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embeda80a.json	(from https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll-perspective-fx/)
21:33:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:03:40%20GMT	https://navdemo1/demo/angio/demo1/?p=993	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index5aa6.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu/)
21:33:41	2480/2480	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:03:37%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Flayouts%2Ffullscreen-scroll-perspective-fx%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed0e03	(from https://navdemo1/demo/angio/demo1/layouts/fullscreen-scroll-perspective-fx/)
21:33:41	2424/2424	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:37%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Falbum%2Fcity-life%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed03f8	(from https://navdemo1/demo/angio/demo1/album/city-life/)
21:33:47	2485/2485	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:03:43%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fhome-fullscreen-menu%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed4777	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu/)
21:33:47	2358/2358	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:43%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fhome-albums-slider-2%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed9985	(from https://navdemo1/demo/angio/demo1/home-albums-slider-2/)
21:33:49	5423/5423	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:45%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/posts/115	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/posts/115	(from https://navdemo1/demo/angio/demo1/end-of-year-mixtape/)
21:33:49	2645/2645	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:03:45%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fbest-sneakers-for-man%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embedf76e	(from https://navdemo1/demo/angio/demo1/best-sneakers-for-man/)
21:33:54	1560/1560	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:50%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/394	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/394	(from https://navdemo1/demo/angio/demo1/photos/)
21:33:54	2424/2424	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:03:50%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fphotos%2Fphotos-vertical-3%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed040e	(from https://navdemo1/demo/angio/demo1/photos/photos-vertical-3/)
21:33:56	2640/2640	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:03:52%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fjoker-black-top%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embedfeda	(from https://navdemo1/demo/angio/demo1/product/joker-black-top/)
21:33:56	2462/2462	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:52%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fsolid-black-top%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed2d6b	(from https://navdemo1/demo/angio/demo1/product/solid-black-top/)
21:33:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:03:57%20GMT	https://navdemo1/demo/angio/demo1/?p=1082	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexc141.html	(from https://navdemo1/demo/angio/demo1/cart/)
21:33:59	3926/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-tag/drum-and-bass/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/drum-and-bass/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-tag/drum-and-bass/)
21:33:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:03:59%20GMT	https://navdemo1/demo/angio/demo1/?p=537	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexfbc0.html	(from https://navdemo1/demo/angio/demo1/home-albums-slider-2/)
21:34:01	751/751	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:57%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/44	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/44	(from https://navdemo1/demo/angio/demo1/product-category/music/)
21:34:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:04:02%20GMT	https://navdemo1/demo/angio/demo1/?p=443	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexe0b1.html	(from https://navdemo1/demo/angio/demo1/layouts/)
21:34:03	883/883	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:03:59%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/51	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_cat/51	(from https://navdemo1/demo/angio/demo1/product-category/music/singles/)
21:34:06	759/759	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:02%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/48	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/48.json	(from https://navdemo1/demo/angio/demo1/product-tag/drum-and-bass/)
21:34:08	741/741	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:04%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/41	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/41.json	(from https://navdemo1/demo/angio/demo1/product-tag/fashion/)
21:34:08	68101/-1	---M--	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2016:04:07%20GMT	https://navdemo1/demo/angio/demo1/my-account/lost-password/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/my-account/lost-password/index.html	(from https://navdemo1/demo/angio/demo1/my-account/)
21:34:08	2775/2775	UR-MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2016:04:04%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fproduct%2Fblack-open-front-long-sleeve-knit-cardigan%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed99f4	(from https://navdemo1/demo/angio/demo1/product/black-open-front-long-sleeve-knit-cardigan/)
21:34:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:04:12%20GMT	https://navdemo1/demo/angio/demo1/?p=2	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index905b.html	(from https://navdemo1/demo/angio/demo1/sample-page/)
21:34:13	4741/4741	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:09%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/450	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/450	(from https://navdemo1/demo/angio/demo1/layouts/center-image/)
21:34:15	4982/4982	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:11%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/posts/124	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/posts/124	(from https://navdemo1/demo/angio/demo1/new-program-for-musicians/)
21:34:15	698/698	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:11%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/tags/12	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/tags/12	(from https://navdemo1/demo/angio/demo1/tag/video/)
21:34:15	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2024%20Jun%202025%2016:04:15%20GMT	https://navdemo1/demo/angio/demo1/wp-admin/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-admin/index.html	(from https://navdemo1/demo/angio/demo1/sample-page/)
21:34:18	2239/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-tag/beats/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/beats/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-tag/beats/)
21:34:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:04:19%20GMT	https://navdemo1/demo/angio/demo1/?p=679	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexb4ec.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:34:21	3706/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-tag/knit/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/knit/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-tag/knit/)
21:34:21	741/741	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:17%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/53	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/53.json	(from https://navdemo1/demo/angio/demo1/product-tag/dubstep/)
21:34:23	735/735	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:19%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/55	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/55	(from https://navdemo1/demo/angio/demo1/product-tag/beats/)
21:34:23	63357/-1	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jun%202025%2016:04:22%20GMT	https://navdemo1/demo/angio/demo1/event/fabric-ricardo-el-sonido-2/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/fabric-ricardo-el-sonido-2/feed/index.html	(from https://navdemo1/demo/angio/demo1/event/fabric-ricardo-el-sonido-2/)
21:34:25	3912/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22679a0723c14b8cf4b17318a2f9c72dfd%22	https://navdemo1/demo/angio/demo1/product-tag/breaks/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/product-tag/breaks/feed/index.html	(from https://navdemo1/demo/angio/demo1/product-tag/breaks/)
21:34:27	2464/2464	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:23%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fevent%2Ffabric-ricardo-el-sonido%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embedbd5a	(from https://navdemo1/demo/angio/demo1/event/fabric-ricardo-el-sonido/)
21:34:28	735/735	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:24%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/42	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/42	(from https://navdemo1/demo/angio/demo1/product-tag/style/)
21:34:30	738/738	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2016:04:26%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/47	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/product_tag/47.json	(from https://navdemo1/demo/angio/demo1/product-tag/breaks/)
21:34:30	2894/2894	---MCZ	200	added ('OK')	text/css	etag:W/%226746307a-b4e%22	https://navdemo1/demo/angio/demo1/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.0	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/plugins/contact-form-7/includes/css/stylesf049.css	(from https://navdemo1/demo/angio/demo1/)
21:34:31	63357/-1	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jun%202025%2016:04:30%20GMT	https://navdemo1/demo/angio/demo1/event/color-party/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/color-party/feed/index.html	(from https://navdemo1/demo/angio/demo1/event/color-party/)
21:34:34	6488/6488	URF---	200	added ('OK%20(cached)')	application/woff2		https://navdemo1/demo/angio/demo1/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	(from https://navdemo1/demo/angio/demo1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.4.2)
21:34:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:04:34%20GMT	https://navdemo1/demo/angio/demo1/?p=198	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexd1c3.html	(from https://navdemo1/demo/angio/demo1/event/color-party/)
21:34:35	98472/98472	URF---	200	added ('OK%20(cached)')	application/woff2		https://navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.32.0	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.woff2	(from https://navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
21:34:35	120456/120456	URF---	200	added ('OK%20(cached)')	application/woff		https://navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.32.0	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.woff	(from https://navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
21:34:37	63357/-1	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jun%202025%2016:04:36%20GMT	https://navdemo1/demo/angio/demo1/event/narcoza-festival/feed/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/narcoza-festival/feed/index.html	(from https://navdemo1/demo/angio/demo1/event/narcoza-festival/)
21:34:38	221080/221080	URF---	200	added ('OK%20(cached)')	application/ttf		https://navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.32.0	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsbe76.ttf	(from https://navdemo1/demo/angio/demo1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.32.0)
21:34:39	32927/32927	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-809f%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/a5-1.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/a5-1.jpg	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:34:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2016:04:40%20GMT	https://navdemo1/demo/angio/demo1/?p=205	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexc140.html	(from https://navdemo1/demo/angio/demo1/event/narcoza-festival/)
